nameseq,average,median,maximum,minimum,peak,none_levated_peak,sample_standard_deviation,population_standard_deviation,percentile15,percentile25,percentile50,percentile75,amplitude,variance,interquartile_range,semi_interquartile_range,coefficient_of_variation,skewness,kurtosis,label
lcl|Zmarina_Zosma1042g00030.1,518.9999999999998,325.5508418146189,3946.3602231482573,0.23365021793068722,0.20809248554913304,5.45845673297305,573.7961310430736,574.6836739262735,70.31800071842606,127.84230032873222,325.5508418146189,739.0706674233714,3946.126572930327,330261.32507739944,611.2283670946392,305.6141835473196,1.1055802139558264,1.01141754563796,0.2658765233575602,0
lcl|Zmarina_Zosma104g00030.1,1231.7499999999989,850.2268268563663,9439.070664844885,5.242289832436765,0.23570800351803012,9.340897386822107,1278.6283177686937,1279.3629505887218,217.31594751568923,356.492813524359,850.2268268563663,1621.8931942533773,9433.828375012448,1636769.5593390802,1265.4003807290183,632.7001903645091,1.0380583054748893,0.8951542082442386,0.24554555865140235,0
lcl|Zmarina_Zosma104g00040.1,733.2500000000001,501.0255042969157,5921.12115902756,3.7289727965524144,0.24593703829980676,7.626590842917769,800.5902510023462,801.3311954006421,103.06345196004449,180.30566609321303,501.0255042969157,1019.5126647208003,5917.392186231007,642131.6847222219,839.2069986275873,419.60349931379363,1.091838051145375,0.8701998134963694,0.26223008447852714,0
lcl|Zmarina_Zosma104g00090.1,338.74999999999983,254.1416616277462,1899.3218839983406,5.359919062029176,0.23911439114391156,4.8926210152711285,328.00476368491974,328.68176082145817,69.24063692426722,132.99401660658344,254.1416616277462,428.3654781273874,1893.9619649363115,108031.69989669423,295.37146152080396,147.68573076040198,0.9682797451953356,0.7738455145138816,0.22067923222272368,0
lcl|Zmarina_Zosma104g00140.1,619.2500000000003,350.08938689036626,23562.249999999993,1.4395534523576163,0.24814964338581602,7.336420026120674,1245.837369001267,1247.1908048908742,76.0599173695437,129.53656731267253,350.08938689036626,727.181001006676,23560.810446547635,1555484.9038043467,597.6444336940034,298.8222168470017,2.0118487993561023,0.6481438584365348,0.21396377411312725,0
lcl|Zmarina_Zosma104g00320.1,352.7500000000001,246.99467177908897,1603.7886233990523,0.7986644084703065,0.2749822820694542,5.759422653593538,334.40413424477873,334.9801969185435,61.41335560052578,110.02244063833388,246.99467177908897,482.0834112373793,1602.989958990582,112211.73232758621,372.06097059904545,186.03048529952272,0.9479918759596843,0.9487501862955425,0.24889849114528978,0
lcl|Zmarina_Zosma105g00200.1,464.7500000000001,275.6012827049203,3397.9233495845474,2.746427417001545,0.22592791823561048,5.573396241320769,516.157558309476,516.978811904897,80.2478635673006,129.11102484497408,275.6012827049203,596.0988263989719,3395.176922167546,267267.0919585989,466.9878015539979,233.49390077699894,1.1106133583851014,1.0993661581625274,0.22362009629971252,0
lcl|Zmarina_Zosma105g00350.1,787.9999999999998,480.23896052081415,13456.0,1.0426194051750135,0.24703891708967857,7.8947128425284445,919.9402154488083,920.7288484401442,128.37934858463785,212.85116295453395,480.23896052081415,1097.9883725980226,13454.957380594826,847741.6123499142,885.1372096434886,442.5686048217443,1.167436821635544,1.003633826342854,0.24332066376266367,0
lcl|Zmarina_Zosma105g00370.1,1430.499999999998,924.6738984599608,7847.832248261373,5.014203956826051,0.23721309565420048,10.17485990885272,1416.8374112790787,1417.5338170283205,215.13762631762086,391.6960321985462,924.6738984599608,2035.0479270596597,7842.818044304547,2009402.1224188802,1643.3518948611136,821.6759474305568,0.990449081635149,1.0710320694102629,0.24486183099559847,0
lcl|Zmarina_Zosma105g00550.1,585.4999999999997,337.6322021717789,5690.2521056903215,1.0,0.22658696270993464,6.422617068179171,739.1178864024332,740.0481798938714,73.9238042671745,119.63607284133674,337.6322021717789,800.1665300757417,5689.2521056903215,547671.3085642318,680.5304572344049,340.26522861720247,1.2623704293807578,1.0060687302590683,0.25157565987456254,0
lcl|Zmarina_Zosma1063g00020.1,314.50000000000006,223.81586594946964,1607.417349963127,2.4952633941362383,0.24801271860095386,4.898284252751049,289.4309071263813,290.05133850743914,72.85260439450413,108.33514432942135,223.81586594946964,437.5881453529173,1604.9220865689908,84129.77896995706,329.2530010234959,164.62650051174796,0.9202890528660772,0.9399562916506299,0.2507643375783422,0
lcl|Zmarina_Zosma106g00060.1,345.7500000000003,261.0717410424502,1590.1686755269782,5.426872065548276,0.24584237165582049,4.988033024117645,299.8297433544577,300.41937960413316,102.15189167637654,131.23654964795023,261.0717410424502,434.136661109539,1584.74180346143,90251.80364173227,302.9001114615887,151.45005573079436,0.8671865317554808,0.8472634303406358,0.23552917388531894,0
lcl|Zmarina_Zosma106g00640.1,300.24999999999994,198.53811832900212,2450.25,0.37312213115401927,0.22314737718567865,4.409435221613061,311.00241156621274,311.7789481347321,50.001083152243105,87.62191302788045,198.53811832900212,488.19463478267147,2449.876877868846,97206.11249999997,400.572721754791,200.2863608773955,1.0358115289465872,0.9811359451405082,0.31339659344920207,0
lcl|Zmarina_Zosma106g00720.1,475.0000000000006,320.1781090090272,2862.040433316734,0.42421031552570154,0.22736842105263128,5.635351438702168,483.4459638884164,484.1937539160014,67.02038507558737,111.21425835442795,320.1781090090272,642.0118226569509,2861.6162230012083,234443.59133126933,530.7975643025229,265.39878215126146,1.017780976607191,0.9607395813942985,0.2438975147211899,0
lcl|Zmarina_Zosma106g00730.1,848.2499999999987,546.5479234393974,6288.750525451184,0.1382762879576766,0.2267413301896064,7.637028383674079,961.7832396127516,962.6177588496781,98.58026511884111,201.7427355337905,546.5479234393974,1134.0138989591692,6288.612249163227,926632.949652777,932.2711634253787,466.1355817126894,1.1338440785296233,0.941070911202645,0.24113631605482574,0
lcl|Zmarina_Zosma1071g00010.1,276.2499999999998,197.85147193687084,1643.416115416792,5.960002355490395,0.2425339366515839,4.5365160906193704,266.8604504230629,267.5267696885678,43.413258545910985,58.64283159287799,197.85147193687084,387.833145833022,1637.4561130613017,71570.5725,329.190314240144,164.595157120072,0.9660106802644819,0.8813429783863562,0.28627053245066764,0
lcl|Zmarina_Zosma107g00290.1,402.00000000000006,242.32436326917116,2387.823881022958,5.281495877683395,0.2388059701492537,5.542298482584793,478.1098200204635,478.9420396581578,53.766524378881186,94.69630944669517,242.32436326917116,499.6077339478201,2382.5423851452747,229385.47735191637,404.91142450112494,202.45571225056247,1.1893279104986652,1.001918157991367,0.24092315605333436,0
lcl|Zmarina_Zosma107g00470.1,379.49999999999994,196.95556777573387,6938.392742567793,0.055081258098629245,0.2371541501976285,5.487163071467665,723.2670668570498,724.610182344188,65.68358384703325,102.87438030015913,196.95556777573387,410.5543147062257,6938.337661309694,525059.9163568774,307.67993440606654,153.83996720303327,1.905842073404611,0.7571660894951757,0.21886805930168574,0
lcl|Zmarina_Zosma107g00530.1,541.2500000000003,362.2278501479406,15006.25,6.022055377333803,0.23464203233256337,6.267710363679485,886.0918406124729,887.2569848904218,82.92816107664069,153.6019933964277,362.2278501479406,626.1542895104461,15000.227944622666,787224.9572368421,472.5522961140184,236.2761480570092,1.6371211835796255,0.6061069800450426,0.2167517082504286,0
lcl|Zmarina_Zosma107g00770.1,465.5000000000002,342.6900320363988,2175.397226271107,11.089289098292587,0.24489795918367335,5.88155096426904,426.7660366055386,427.39133516302593,85.33725314958949,140.75517957252623,342.6900320363988,635.6151780926834,2164.307937172814,182663.35337243395,494.8599985201572,247.4299992600786,0.9167906264350986,0.8633065246270882,0.2516280899792689,0
lcl|Zmarina_Zosma107g00840.1,476.25000000000017,324.8572494898442,4053.1063595742958,3.001629521547981,0.2414698162729658,5.924345390849686,489.5462184513327,490.25725182307735,97.83466135375886,162.32857630328397,324.8572494898442,623.6903027148857,4050.104730052748,240352.1729651163,461.3617264116017,230.68086320580085,1.0279185689266825,0.9277535693509175,0.20689598085392466,0
lcl|Zmarina_Zosma10867g00010.1,459.75000000000017,168.02094782705598,7559.164500397016,0.7490900795282673,0.23708537248504613,6.588056954574685,1020.8953790668269,1022.4599706040967,42.08423426901681,76.25001858025773,168.02094782705598,406.1332198421569,7558.415410317488,1045424.3914877303,329.88320126189916,164.94160063094958,2.2205445982965233,0.8572740894554912,0.18120229838620355,0
lcl|Zmarina_Zosma108g00050.1,349.5000000000002,220.62391435292068,2401.0,4.0173646170266695,0.2575107296137337,5.453016633029848,365.7912656146945,366.47054431604886,65.9457467840413,100.37380799415995,220.62391435292068,491.9485524126693,2396.9826353829735,134300.6598513011,391.57474441850934,195.78737220925467,1.046613063275234,1.0569641576638757,0.26537370721638814,0
lcl|Zmarina_Zosma108g00300.1,684.9999999999995,422.7164398055341,9216.0,0.08667450173874776,0.21216545012165466,6.44069957797913,912.6560140600619,913.7044417625165,108.16725441130532,182.66517860595405,422.7164398055341,930.1182333164577,9215.91332549826,834855.8068965517,747.4530547105037,373.72652735525185,1.332344546073084,0.8621547093992126,0.2734328665583931,0
lcl|Zmarina_Zosma108g00370.1,659.2500000000002,485.64570034185004,3307.009213966516,1.5987455470411152,0.23309316142080638,6.687198229450343,619.7828248669043,620.456136119086,119.04647684669663,223.71504286023827,485.64570034185004,890.9848056703665,3305.410468419475,384965.8168478258,667.2697628101282,333.6348814050641,0.9401332193658007,0.8403151524669836,0.24749171692200142,0
lcl|Zmarina_Zosma109g00110.1,1595.999999999999,1066.0330325011787,11189.485038570012,6.910014967734405,0.23057644110275702,10.402497285649703,1609.3169358457646,1610.0462886753426,247.51975819225638,445.7107544370798,1066.0330325011787,2139.09326416684,11182.575023602278,2592249.0516772447,1693.3825097297604,846.6912548648802,1.0083439447655174,0.9879352333174202,0.23934095206856926,0
lcl|Zmarina_Zosma109g00120.1,479.00000000000006,327.36679918589914,2981.626665576969,1.372134096181293,0.24217118997912315,6.029598036659862,498.5428767919566,499.2607214787954,64.15259793093036,133.58818911366058,327.36679918589914,664.1724540046556,2980.254531480788,249261.26801152734,530.584264890995,265.2921324454975,1.040799325244168,0.9124583333122894,0.23936294434655084,0
lcl|Zmarina_Zosma109g00240.1,1652.7500000000027,1184.4311640013323,11971.898801405483,1.738828734793691,0.2216507840467903,10.154528969088267,1691.6133201769253,1692.383460585672,270.01082186227717,488.90537987627584,1184.4311640013323,2211.5087804361656,11970.15997267069,2864161.777663935,1722.6034005598897,861.3017002799448,1.0235143368185886,0.8305423534079688,0.24168540250809875,0
lcl|Zmarina_Zosma109g00420.1,373.2500000000002,235.883057591148,2811.9999999999995,0.31498676780367074,0.23308774279973193,5.220963971364356,430.13282832167084,430.9592129995955,39.566844854567954,96.80854926641928,235.883057591148,481.7256345453424,2811.685013232196,185725.8432692307,384.91708527892314,192.45854263946157,1.1523987362938262,0.9580780635473164,0.20651243891541343,0
lcl|Zmarina_Zosma109g00550.1,422.5000000000001,288.7452855773734,2393.349628640248,0.6884924937993401,0.2414201183431952,5.644351623315261,426.2162010060152,426.9143443093112,58.3762987906308,116.49381509735638,288.7452855773734,570.7365961917951,2392.6611361464484,182255.85737704913,454.2427810944387,227.12139054721936,1.0087957420260711,0.9414568060077497,0.24327421703857946,0
lcl|Zmarina_Zosma10g00950.1,407.24999999999994,256.29530232867637,7656.25,0.48358166588028,0.23327194597912834,5.48763960828587,604.027110318734,605.0896038581253,53.32681293584128,92.87007021757617,256.29530232867637,484.10236278031203,7655.766418334119,366133.4286971831,391.2322925627359,195.61614628136795,1.4831850468231653,0.7497413365684905,0.21954329189381647,0
lcl|Zmarina_Zosma10g01060.1,798.0000000000016,505.6384982014673,6889.0,1.0928370527460485,0.23057644110275644,7.502506507453752,877.8593281386262,878.6555725908812,91.93230099032057,185.67841480381222,505.6384982014673,1031.4784583664134,6887.907162947254,772035.6152450093,845.8000435626012,422.9000217813006,1.1000743460383766,0.999117372546845,0.22313710016029506,0
lcl|Zmarina_Zosma10g01100.1,951.2500000000003,627.4312487268764,7604.041427147151,0.30580762083231566,0.25124835742444146,8.939381565909185,1101.300481249327,1102.069277490425,139.2232350311807,249.13492922904027,627.4312487268764,1173.1982914936812,7603.735619526318,1214556.6923882677,924.0633622646409,462.03168113232044,1.1577403219441016,0.8820991821572086,0.21776708624887936,0
lcl|Zmarina_Zosma10g01300.1,290.7499999999999,149.9760390869372,9120.25,3.8675527746058034,0.25107480653482384,5.1446869232250325,675.3574053788112,676.9046179573062,44.06656606034244,78.45585383510216,149.9760390869372,304.2708365862401,9116.382447225395,458199.8618119266,225.8149827511379,112.90749137556895,2.3228113684567893,0.625330942365703,0.22727926227095568,0
lcl|Zmarina_Zosma10g01380.1,523.4999999999998,404.90829710308907,2192.331743105767,2.8128578709470515,0.21776504297994279,5.51582358463298,438.71089569327995,439.3536958851905,101.0556384389423,171.52663868985735,404.90829710308907,787.9102143091422,2189.51888523482,193031.67008797647,616.3835756192849,308.19178780964245,0.8380341847054061,0.8109557163573811,0.2825312894850482,0
lcl|Zmarina_Zosma10g01510.1,914.4999999999993,593.4878675324032,9096.193380760993,1.9419341778917092,0.23400765445598706,8.100505043930076,1085.780019156735,1086.6266313860715,149.2679331442946,258.76665651925407,593.4878675324032,1140.696433277278,9094.251446583101,1180757.4360374412,881.9297767580239,440.96488837901194,1.1872936240095526,0.8869535084562755,0.2226702210131341,0
lcl|Zmarina_Zosma10g01580.1,2188.250000000002,1429.0943906925067,57840.250000000015,0.1079198146053707,0.21463117407365076,11.518960031123376,2747.701221020947,2748.676794004295,335.05673522866937,555.8674524446197,1429.0943906925067,2988.5319925293816,57840.14208018541,7555224.117897729,2432.664540084762,1216.332270042381,1.2556614742469756,0.8288626181402141,0.2547549986900759,0
lcl|Zmarina_Zosma110g00030.1,440.49999999999994,312.0714413757,2160.024138456258,2.573209803563628,0.21339387060158913,5.034461039596305,431.84748465169974,432.6152141193656,69.67453325493653,132.92417659171363,312.0714413757,639.0194247741914,2157.450928652694,187155.92348754453,506.0952481824778,253.0476240912389,0.9803575133977294,0.8921799699346319,0.30132767826761303,0
lcl|Zmarina_Zosma110g00060.1,308.74999999999994,232.13236766169774,1647.8510835159998,1.4950899176829406,0.2364372469635628,4.770963040130305,322.2058736274061,322.9440323809355,30.807003756627935,63.926691358070954,232.13236766169774,423.9032855268002,1646.355993598317,104292.84805045872,359.9765941687292,179.9882970843646,1.0435817769308702,0.713372771350236,0.2667116187382951,0
lcl|Zmarina_Zosma110g00080.1,365.75000000000017,233.04041812938323,1846.292155946992,3.8879159015779354,0.2105263157894736,4.529354559678547,365.63694424934687,366.43094506332295,70.44668710290287,97.48645545116901,233.04041812938323,490.80991940279057,1842.4042400454139,134271.63749999998,393.32346395162153,196.66173197581077,0.9996908933680019,1.0888635622672367,0.23093978297395829,0
lcl|Zmarina_Zosma110g00200.1,360.7500000000001,204.26340674248786,3192.25,2.2247556097041756,0.2023562023562023,4.361980112350948,375.4365791981383,376.2966870360566,55.33624304407039,92.93664657948793,204.26340674248786,560.8094018263153,3190.025244390296,141599.1966743119,467.8727552468273,233.93637762341365,1.0407112382484773,1.2504369733370528,0.28305684694516425,0
lcl|Zmarina_Zosma1110g00010.1,502.2500000000009,345.5271947191703,7832.250000000003,2.092017587758802,0.20773187323709932,5.256875847299353,642.088389553962,643.1165541669645,101.34628656349864,151.4222449277753,345.5271947191703,611.5708305308647,7830.157982412244,413598.90224359016,460.1485856030894,230.0742928015447,1.2784238716853376,0.7322487425276488,0.26482486926185406,0
lcl|Zmarina_Zosma111g00050.1,375.75000000000006,219.33485992211337,9312.25,0.22881343201774396,0.311377245508982,7.013771864026884,585.5167589403399,586.352614839033,47.13882481595735,89.91222122573626,219.33485992211337,550.230420396887,9312.021186567983,343809.38892857137,460.3181991711507,230.15909958557535,1.5582615008392275,0.8014209893545898,0.2945194988454896,0
lcl|Zmarina_Zosma111g00060.1,686.2499999999994,465.25225739563336,4730.261327040512,0.39310561740379385,0.21420765027322422,6.348954392598339,693.6472446424046,694.4350327948089,97.251147989371,217.24238421582652,465.25225739563336,975.1989082698988,4729.868221423108,482240.01477272727,757.9565240540722,378.9782620270361,1.0107792271656177,0.9558074841844005,0.24558322164149532,0
lcl|Zmarina_Zosma111g00180.1,646.5000000000002,413.98844561325006,4491.326710698915,1.2611506120067566,0.2443928847641144,7.078853407832648,682.7885836772609,683.5099664285723,89.37176350354444,169.26117077191967,413.98844561325006,940.0339824673099,4490.065560086909,467185.874207188,770.7728116953903,385.38640584769513,1.0561308332208208,1.021596845400625,0.2801469809370922,0
lcl|Zmarina_Zosma112g00200.1,300.4999999999999,201.15905034199787,1846.0071990671079,1.0,0.2595673876871881,5.137255074320653,330.03977033078905,330.7472518936372,50.845737002756046,65.45054988224089,201.15905034199787,393.71625085384267,1845.0071990671079,109393.74463519311,328.26570097160175,164.13285048580087,1.0983020643287493,0.9029907173772015,0.24249249289976954,0
lcl|Zmarina_Zosma112g00400.1,1009.7500000000017,699.846013228757,8241.498949990728,2.25,0.22678880911116575,8.144679616447792,1069.0635504964148,1069.8424675764322,173.04120684840743,290.8305490782369,699.846013228757,1392.7756946719483,8239.248949990728,1144562.9054300294,1101.9451455937115,550.9725727968557,1.0587408274289805,0.8696507891247687,0.2733267265730029,0
lcl|Zmarina_Zosma112g00480.1,777.4999999999991,501.83203914149055,5872.535159198706,0.1860768177751649,0.24608788853161873,7.834712624020214,820.2129296713141,820.9283357642937,102.39706360995204,227.26811533008242,501.83203914149055,1102.30069352281,5872.349082380932,673923.332460733,875.0325781927276,437.5162890963638,1.0549362439502445,1.0082794999426952,0.2574973453919746,0
lcl|Zmarina_Zosma112g00490.1,381.75000000000006,272.99999999999994,4160.25,4.7074806787058465,0.26457105435494427,5.756109363665189,417.93046670469,418.6218327136119,95.39763058351694,133.4871876802521,272.99999999999994,483.32938670599725,4155.542519321294,175244.2388245033,349.8421990257451,174.92109951287256,1.09477528933776,0.7806322486427602,0.24936829767310317,0
lcl|Zmarina_Zosma11316g00010.1,1006.7499999999997,627.2794509963687,7482.25,0.6651094895795681,0.22349143282840833,8.094979367094135,1054.0835474477344,1054.8652187063988,132.22194927691672,300.2576317099368,627.2794509963687,1347.927374160936,7481.58489051042,1112740.6296364984,1047.6697424509994,523.8348712254997,1.0470161881775364,1.0800013431263045,0.22250906994019337,0
lcl|Zmarina_Zosma1133g00010.1,505.9999999999994,349.8728841497536,3154.5029382070416,6.789500222614993,0.20553359683794492,5.241686694582644,544.300468491439,545.1748473177297,89.56587755944763,146.84461230957066,349.8728841497536,651.8193195508128,3147.7134379844265,297215.6141479099,504.97470724124213,252.48735362062106,1.0756926254771535,0.8605198317188373,0.21402057157430768,0
lcl|Zmarina_Zosma1133g00040.1,342.0000000000003,243.97877327679848,3844.0,0.0,0.23391812865497055,4.9623886104483965,399.121535374878,399.9556460764766,48.23326086975321,97.00063716175269,243.97877327679848,440.9844523570609,3844.0,159964.51882845184,343.9838151953082,171.9919075976541,1.1670220332598762,0.7367772823719065,0.23753009816043386,0
lcl|Zmarina_Zosma1135g00010.1,501.9999999999998,340.0,6710.5559001072625,0.2664430192187099,0.23904382470119534,6.244381739448154,675.997041413644,676.9378867421764,58.03368025535383,126.6723409842042,340.0,604.7429293996755,6710.2894570880435,458244.90250696364,478.0705884154713,239.03529420773566,1.346607652218415,0.7189380577519643,0.21917807734746306,0
lcl|Zmarina_Zosma113g00100.1,540.2500000000001,401.4300772594944,3472.593429066949,4.8260089960000965,0.22767237390097173,5.892241363191484,528.496925251226,529.2145045705248,112.91822863515081,187.5855386979972,401.4300772594944,756.25,3467.767420070949,280067.99184782605,568.6644613020028,284.3322306510014,0.9782451184659433,0.7880079302704535,0.26607203057050666,0
